TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	PupilSizeLeft	PupilValidityLeft	PupilSizeRight	PupilValidityRight
101985.256	INIZIO IMMAGINI : IMMAGINE 20
104746.097		90.0	481.0	1	81.0	474.0	1	86	477	2.9345	1	2.8056	1
104763.361		86.0	475.0	1	77.0	478.0	1	82	476	2.9301	1	2.8098	1
104779.27		84.0	457.0	1	72.0	454.0	1	78	455	2.9254	1	2.8209	1
104796.555		88.0	411.0	1	74.0	415.0	1	81	413	2.9322	1	2.827	1
104812.648		90.0	363.0	1	71.0	371.0	1	80	367	2.9394	1	2.8286	1
104829.843		88.0	359.0	1	69.0	368.0	1	78	363	2.9457	1	2.8277	1
104845.674		85.0	354.0	1	68.0	363.0	1	76	358	2.9455	1	2.826	1
104862.966		81.0	356.0	1	68.0	364.0	1	74	360	2.9381	1	2.8186	1
104879.103		79.0	366.0	1	67.0	364.0	1	73	365	2.9478	1	2.8223	1
104896.395		87.0	366.0	1	69.0	361.0	1	78	363	2.9493	1	2.8332	1
104912.472		93.0	370.0	1	68.0	350.0	1	80	360	2.9492	1	2.8346	1
104929.642		91.0	366.0	1	66.0	351.0	1	78	358	2.9591	1	2.8333	1
104945.785		94.0	359.0	1	68.0	363.0	1	81	361	2.9643	1	2.8389	1
104963.075		92.0	360.0	1	69.0	364.0	1	80	362	2.9585	1	2.84	1
104979.027		92.0	358.0	1	71.0	361.0	1	82	359	2.9512	1	2.83	1
104996.402		91.0	341.0	1	74.0	352.0	1	82	346	2.9614	1	2.824	1
105012.42		91.0	325.0	1	85.0	343.0	1	88	334	2.9521	1	2.8167	1
105029.715		99.0	330.0	1	89.0	352.0	1	94	341	2.9458	1	2.8192	1
105045.721		100.0	330.0	1	81.0	346.0	1	90	338	2.9393	1	2.825	1
105062.969		96.0	335.0	1	77.0	337.0	1	86	336	2.9304	1	2.8189	1
105078.927		96.0	339.0	1	83.0	348.0	1	90	343	2.9241	1	2.8213	1
105096.313		98.0	327.0	1	88.0	348.0	1	93	337	2.9134	1	2.8213	1
105112.39		97.0	323.0	1	84.0	336.0	1	90	329	2.9092	1	2.7992	1
105129.78		105.0	331.0	1	81.0	335.0	1	93	333	2.9136	1	2.7903	1
105145.67		105.0	333.0	1	82.0	331.0	1	94	332	2.9095	1	2.7844	1
105162.835		100.0	329.0	1	84.0	334.0	1	92	331	2.9042	1	2.7804	1
105178.969		98.0	326.0	1	86.0	346.0	1	92	336	2.9067	1	2.7799	1
105196.17		94.0	325.0	1	85.0	347.0	1	90	336	2.8974	1	2.783	1
105212.279		93.0	319.0	1	81.0	342.0	1	87	330	2.8789	1	2.7873	1
105229.644		91.0	314.0	1	74.0	338.0	1	82	326	2.8842	1	2.7764	1
105245.5		94.0	326.0	1	75.0	343.0	1	84	334	2.8894	1	2.7636	1
105262.788		92.0	331.0	1	73.0	343.0	1	82	337	2.8873	1	2.7634	1
105278.827		93.0	326.0	1	75.0	341.0	1	84	333	2.8773	1	2.7572	1
105296.241		96.0	326.0	1	82.0	344.0	1	89	335	2.8631	1	2.7529	1
105312.206		99.0	323.0	1	82.0	350.0	1	90	336	2.8503	1	2.7545	1
105329.535		111.0	333.0	1	94.0	354.0	1	102	343	2.8537	1	2.7617	1
105345.379		201.0	416.0	1	187.0	413.0	1	194	414	2.8545	1	2.7643	1
105362.835		266.0	460.0	1	304.0	545.0	1	285	502	2.8386	1	2.7733	1
105378.912		518.0	874.0	1	480.0	819.0	1	499	846	2.8277	1	2.7379	1
105396.115		530.0	886.0	1	525.0	899.0	1	528	892	2.8608	1	2.7394	1
105412.174		535.0	895.0	1	538.0	921.0	1	536	908	2.8687	1	2.7439	1
105429.321		532.0	887.0	1	538.0	915.0	1	535	901	2.8698	1	2.7393	1
105445.499		533.0	885.0	1	538.0	913.0	1	536	899	2.8703	1	2.7417	1
105462.881		532.0	887.0	1	541.0	913.0	1	536	900	2.8775	1	2.7473	1
105478.608		535.0	889.0	1	542.0	911.0	1	538	900	2.8812	1	2.754	1
105496.031		540.0	877.0	1	545.0	900.0	1	542	888	2.8884	1	2.7612	1
105512.319		547.0	836.0	1	556.0	850.0	1	552	843	2.8896	1	2.7699	1
105529.426		552.0	825.0	1	557.0	851.0	1	554	838	2.894	1	2.7801	1
105545.504		560.0	834.0	1	553.0	854.0	1	556	844	2.9093	1	2.7977	1
105562.671		560.0	831.0	1	550.0	847.0	1	555	839	2.9073	1	2.794	1
105578.842		558.0	831.0	1	548.0	846.0	1	553	838	2.9074	1	2.795	1
105595.947		557.0	836.0	1	551.0	848.0	1	554	842	2.9078	1	2.8049	1
105611.979		555.0	831.0	1	555.0	851.0	1	555	841	2.9121	1	2.8086	1
105629.26		556.0	831.0	1	555.0	849.0	1	556	840	2.9086	1	2.8025	1
105645.473		547.0	830.0	1	559.0	853.0	1	553	841	2.9041	1	2.7886	1
105662.679		544.0	830.0	1	563.0	856.0	1	554	843	2.9093	1	2.7913	1
105678.759		550.0	832.0	1	558.0	854.0	1	554	843	2.9058	1	2.7927	1
105696.02		549.0	833.0	1	558.0	854.0	1	554	843	2.8964	1	2.7902	1
105712.056		548.0	833.0	1	559.0	858.0	1	554	845	2.8826	1	2.7867	1
105729.341		547.0	828.0	1	555.0	859.0	1	551	843	2.8712	1	2.7818	1
105745.268		548.0	829.0	1	552.0	852.0	1	550	840	2.8591	1	2.7702	1
105762.602		552.0	830.0	1	551.0	848.0	1	552	839	2.8556	1	2.7684	1
105778.668		544.0	827.0	1	541.0	853.0	1	542	840	2.8477	1	2.7692	1
105795.932		541.0	828.0	1	539.0	849.0	1	540	838	2.8527	1	2.7605	1
105811.932		547.0	830.0	1	540.0	847.0	1	544	838	2.8509	1	2.7432	1
105829.214		546.0	834.0	1	542.0	848.0	1	544	841	2.8405	1	2.7407	1
105845.161		542.0	835.0	1	544.0	855.0	1	543	845	2.8323	1	2.7395	1
105862.652		542.0	835.0	1	543.0	858.0	1	542	846	2.8354	1	2.7368	1
105878.638		537.0	829.0	1	537.0	839.0	1	537	834	2.833	1	2.7365	1
105895.735		535.0	829.0	1	532.0	838.0	1	534	833	2.8327	1	2.7344	1
105911.776		533.0	829.0	1	534.0	841.0	1	534	835	2.8251	1	2.734	1
105929.064		532.0	828.0	1	532.0	836.0	1	532	832	2.8215	1	2.7338	1
105945.114		535.0	829.0	1	529.0	842.0	1	532	835	2.8213	1	2.7415	1
105962.41		538.0	824.0	1	526.0	845.0	1	532	834	2.8175	1	2.7389	1
105978.178		536.0	822.0	1	526.0	843.0	1	531	832	2.8179	1	2.7135	1
105995.606		535.0	821.0	1	527.0	841.0	1	531	831	2.8168	1	2.7135	1
106011.601		536.0	822.0	1	532.0	837.0	1	534	829	2.8094	1	2.7104	1
106029.023		542.0	829.0	1	534.0	835.0	1	538	832	2.8061	1	2.7021	1
106044.887		549.0	835.0	1	534.0	841.0	1	542	838	2.7963	1	2.6954	1
106062.25		540.0	830.0	1	541.0	849.0	1	540	839	2.7813	1	2.7015	1
106078.29		536.0	832.0	1	539.0	846.0	1	538	839	2.7918	1	2.7026	1
106095.659		542.0	834.0	1	531.0	840.0	1	536	837	2.8041	1	2.6938	1
106111.487		537.0	829.0	1	535.0	844.0	1	536	836	2.8052	1	2.6974	1
106128.713		540.0	828.0	1	536.0	837.0	1	538	832	2.809	1	2.695	1
106145.038		546.0	829.0	1	535.0	830.0	1	540	829	2.8029	1	2.7022	1
106162.23		548.0	829.0	1	537.0	837.0	1	542	833	2.8089	1	2.7109	1
106178.301		546.0	829.0	1	540.0	843.0	1	543	836	2.8062	1	2.6986	1
106195.649		546.0	833.0	1	538.0	846.0	1	542	839	2.8055	1	2.7032	1
106211.668		546.0	829.0	1	538.0	845.0	1	542	837	2.8115	1	2.7124	1
106228.821		546.0	823.0	1	537.0	844.0	1	542	833	2.814	1	2.7075	1
106244.68		545.0	825.0	1	538.0	836.0	1	542	830	2.8244	1	2.7027	1
106262.156		543.0	828.0	1	536.0	831.0	1	540	829	2.8271	1	2.7049	1
106278.148		542.0	824.0	1	531.0	837.0	1	536	830	2.8291	1	2.7258	1
106295.506		539.0	818.0	1	537.0	839.0	1	538	828	2.8305	1	2.7327	1
106311.366		542.0	819.0	1	542.0	837.0	1	542	828	2.8249	1	2.7296	1
